3	3	2	0	0	0
3	3	3	0	0	0
3	3	4	0	0	0
3	3	5	0	0	0
3	3	6	0	0	0
3	3	7	0	0	0
3	3	8	0	0	0
3	3	9	0	0	0
3	3	10	0	0	0
3	3	11	0	0	0
3	3	12	0	0	0
3	3	13	0	0	0
3	3	14	0	0	0
3	3	15	0	0	0
3	3	16	0	0	0
3	3	17	0	0	0
3	3	18	0	0	0
3	3	19	0	0	0
4	0	0	0	0	0
4	0	1	0	0	0
4	0	2	0	0	0
4	0	3	0	0	0
4	0	4	0	0	0
4	0	5	0	0	0
4	0	6	0	0	0
4	0	7	0	0	0
4	0	8	0	0	0
4	0	9	0	0	0
4	0	10	0	0	0
4	0	11	0	0	0
4	0	12	0	0	0
4	0	13	0	0	0
4	0	14	0	0	0
4	0	15	0	0	0
4	0	16	0	0	0
4	0	17	0	0	0
4	0	18	0	0	0
4	0	19	0	0	0
4	1	0	0	0	0
4	1	1	0	0	0
4	1	2	0	0	0
4	1	3	0	0	0
4	1	4	0	0	0
4	1	5	0	0	0
4	1	6	0	0	0
4	1	7	0	0	0
4	1	8	0	0	0
4	1	9	0	0	0
4	1	10	0	0	0
4	1	11	0	0	0
4	1	12	0	0	0
4	1	13	0	0	0
4	1	14	0	0	0
4	1	15	0	0	0
4	1	16	0	0	0
4	1	17	0	0	0
4	1	18	0	0	0
4	1	19	0	0	0
4	2	0	0	0	0
4	2	1	0	0	0
4	2	2	0	0	0
4	2	3	0	0	0
4	2	4	0	0	0
4	2	5	0	0	0
4	2	6	0	0	0
4	2	7	0	0	0
4	2	8	0	0	0
4	2	9	0	0	0
4	2	10	0	0	0
4	2	11	0	0	0
4	2	12	0	0	0
4	2	13	0	0	0
4	2	14	0	0	0
4	2	15	0	0	0
4	2	16	0	0	0
4	2	17	0	0	0
4	2	18	0	0	0
4	2	19	0	0	0
4	3	0	0	0	0
4	3	1	0	0	0
4	3	2	0	0	0
4	3	3	0	0	0
4	3	4	0	0	0
4	3	5	0	0	0
4	3	6	0	0	0
4	3	7	0	0	0
4	3	8	0	0	0
4	3	9	0	0	0
4	3	10	0	0	0
4	3	11	0	0	0
4	3	12	0	0	0
4	3	13	0	0	0
4	3	14	0	0	0
4	3	15	0	0	0
4	3	16	0	0	0
4	3	17	0	0	0
4	3	18	0	0	0
4	3	19	0	0	0
5	0	0	0	0	0
5	0	1	0	0	0
5	0	2	0	0	0
5	0	3	0	0	0
5	0	4	0	0	0
5	0	5	0	0	0
5	0	6	0	0	0
5	0	7	0	0	0
5	0	8	0	0	0
5	0	9	0	0	0
5	0	10	0	0	0
5	0	11	0	0	0
5	0	12	0	0	0
5	0	13	0	0	0
5	0	14	0	0	0
5	0	15	0	0	0
5	0	16	0	0	0
5	0	17	0	0	0
5	0	18	0	0	0
5	0	19	0	0	0
5	1	0	0	0	0
5	1	1	0	0	0
5	1	2	0	0	0
5	1	3	0	0	0
5	1	4	0	0	0
5	1	5	0	0	0
5	1	6	0	0	0
5	1	7	0	0	0
5	1	8	0	0	0
5	1	9	0	0	0
5	1	10	0	0	0
5	1	11	0	0	0
5	1	12	0	0	0
5	1	13	0	0	0
5	1	14	0	0	0
5	1	15	0	0	0
5	1	16	0	0	0
5	1	17	0	0	0
5	1	18	0	0	0
5	1	19	0	0	0
5	2	0	0	0	0
5	2	1	0	0	0
5	2	2	0	0	0
5	2	3	0	0	0
5	2	4	0	0	0
5	2	5	0	0	0
5	2	6	0	0	0
5	2	7	0	0	0
5	2	8	0	0	0
5	2	9	0	0	0
5	2	10	0	0	0
5	2	11	0	0	0
5	2	12	0	0	0
5	2	13	0	0	0
5	2	14	0	0	0
5	2	15	0	0	0
5	2	16	0	0	0
5	2	17	0	0	0
5	2	18	0	0	0
5	2	19	0	0	0
5	3	0	0	0	0
5	3	1	0	0	0
5	3	2	0	0	0
5	3	3	0	0	0
5	3	4	0	0	0
5	3	5	0	0	0
5	3	6	0	0	0
5	3	7	0	0	0
5	3	8	0	0	0
5	3	9	0	0	0
5	3	10	0	0	0
5	3	11	0	0	0
5	3	12	0	0	0
5	3	13	0	0	0
5	3	14	0	0	0
5	3	15	0	0	0
5	3	16	0	0	0
5	3	17	0	0	0
5	3	18	0	0	0
5	3	19	0	0	0
6	0	0	191.15	191	204
6	0	1	223.164	241	234
6	0	2	281.583	278	291
6	0	3	365.627	340	339
6	0	4	645.968	676	697
6	0	5	8413.28	8425	8419
6	0	6	645.968	694	670
6	0	7	365.627	371	369
6	0	8	281.583	251	251
6	0	9	223.164	193	187
6	0	10	191.15	199	218
6	0	11	149.944	163	150
6	0	12	152.944	157	156
6	0	13	131.727	145	127
6	0	14	120.02	127	115
6	0	15	110.442	88	74
6	0	16	102.46	111	119
6	0	17	95.7062	81	74
6	0	18	89.9171	97	102
6	0	19	84.9	88	84
6	1	0	102.217	106	127
6	1	1	122.2	109	96
6	1	2	155.975	154	168
6	1	3	203.939	192	185
6	1	4	368.543	420	417
6	1	5	4100.76	4144	4111
6	1	6	368.543	408	404
6	1	7	203.939	223	250
6	1	8	155.975	161	157
6	1	9	122.2	125	147
6	1	10	102.217	108	108
6	1	11	79.1663	87	83
6	1	12	81.5979	90	104
6	1	13	63.28	62	62
6	1	14	56.3453	60	71
6	1	15	50.7044	57	66
6	1	16	45.9981	45	44
6	1	17	42.0152	51	49
6	1	18	38.6011	44	42
6	1	19	35.6429	39	38
6	2	0	459.93	462	437
6	2	1	5476.6	5413	5413
6	2	2	459.93	444	444
6	2	3	259.08	265	263
6	2	4	198.347	197	178
6	2	5	156.539	169	191
6	2	6	132.875	148	143
6	2	7	104.009	102	99
6	2	8	105.97	131	117
6	2	9	90.6427	84	73
6	2	10	82.216	89	70
6	2	11	75.3215	73	84
6	2	12	69.576	85	89
6	2	13	64.7145	58	60
6	2	14	60.5474	63	64
6	2	15	56.936	57	48
6	2	16	53.776	57	52
6	2	17	50.9878	56	50
6	2	18	48.5093	33	18
6	2	19	46.2918	56	46
6	3	0	379.333	390	365
6	3	1	4265.87	4259	4243
6	3	2	379.333	375	409
6	3	3	210.227	221	214
6	3	4	160.8	158	129
6	3	5	126.189	125	121
6	3	6	105.816	109	127
6	3	7	82.0693	82	73
6	3	8	84.2213	93	95
6	3	9	66.48	62	59
6	3	10	59.3707	49	43
6	3	11	53.5867	60	57
6	3	12	48.7613	53	50
6	3	13	44.6773	42	41
6	3	14	41.1773	41	46
6	3	15	38.144	37	39
6	3	16	35.488	32	31
6	3	17	33.148	33	39
6	3	18	31.0627	31	33
6	3	19	29.2	30	26
7	0	0	0	0	0
7	0	1	0	0	0
7	0	2	0	0	0
7	0	3	0	0	0
7	0	4	0	0	0
7	0	5	0	0	0
7	0	6	0	0	0
7	0	7	0	0	0
7	0	8	0	0	0
7	0	9	0	0	0
7	0	10	0	0	0
7	0	11	0	0	0
7	0	12	0	0	0
7	0	13	0	0	0
7	0	14	0	0	0
7	0	15	0	0	0
7	0	16	0	0	0
7	0	17	0	0	0
7	0	18	0	0	0
7	0	19	0	0	0
7	1	0	0	0	0
7	1	1	0	0	0
7	1	2	0	0	0
7	1	3	0	0	0
7	1	4	0	0	0
7	1	5	0	0	0
7	1	6	0	0	0
7	1	7	0	0	0
7	1	8	0	0	0
7	1	9	0	0	0
7	1	10	0	0	0
7	1	11	0	0	0
7	1	12	0	0	0
7	1	13	0	0	0
7	1	14	0	0	0
7	1	15	0	0	0
7	1	16	0	0	0
7	1	17	0	0	0
7	1	18	0	0	0
7	1	19	0	0	0
7	2	0	0	0	0
7	2	1	0	0	0
7	2	2	0	0	0
7	2	3	0	0	0
7	2	4	0	0	0
7	2	5	0	0	0
7	2	6	0	0	0
7	2	7	0	0	0
7	2	8	0	0	0
7	2	9	0	0	0
7	2	10	0	0	0
7	2	11	0	0	0
7	2	12	0	0	0
7	2	13	0	0	0
7	2	14	0	0	0
7	2	15	0	0	0
7	2	16	0	0	0
7	2	17	0	0	0
7	2	18	0	0	0
7	2	19	0	0	0
7	3	0	0	0	0
7	3	1	0	0	0
7	3	2	0	0	0
7	3	3	0	0	0
7	3	4	0	0	0
7	3	5	0	0	0
7	3	6	0	0	0
7	3	7	0	0	0
7	3	8	0	0	0
7	3	9	0	0	0
7	3	10	0	0	0
7	3	11	0	0	0
7	3	12	0	0	0
7	3	13	0	0	0
7	3	14	0	0	0
7	3	15	0	0	0
7	3	16	0	0	0
7	3	17	0	0	0
7	3	18	0	0	0
7	3	19	0	0	0
8	0	0	0	0	0
8	0	1	0	0	0
8	0	2	0	0	0
8	0	3	0	0	0
8	0	4	0	0	0
8	0	5	0	0	0
8	0	6	0	0	0
8	0	7	0	0	0
8	0	8	0	0	0
8	0	9	0	0	0
8	0	10	0	0	0
8	0	11	0	0	0
8	0	12	0	0	0
8	0	13	0	0	0
8	0	14	0	0	0
8	0	15	0	0	0
8	0	16	0	0	0
8	0	17	0	0	0
8	0	18	0	0	0
8	0	19	0	0	0
8	1	0	0	0	0
8	1	1	0	0	0
8	1	2	0	0	0
8	1	3	0	0	0
8	1	4	0	0	0
8	1	5	0	0	0
8	1	6	0	0	0
8	1	7	0	0	0
8	1	8	0	0	0
8	1	9	0	0	0
8	1	10	0	0	0
8	1	11	0	0	0
8	1	12	0	0	0
8	1	13	0	0	0
8	1	14	0	0	0
8	1	15	0	0	0
8	1	16	0	0	0
8	1	17	0	0	0
8	1	18	0	0	0
8	1	19	0	0	0
8	2	0	0	0	0
8	2	1	0	0	0
8	2	2	0	0	0
8	2	3	0	0	0
8	2	4	0	0	0
8	2	5	0	0	0
8	2	6	0	0	0
8	2	7	0	0	0
8	2	8	0	0	0
8	2	9	0	0	0
8	2	10	0	0	0
8	2	11	0	0	0
8	2	12	0	0	0
8	2	13	0	0	0
8	2	14	0	0	0
8	2	15	0	0	0
8	2	16	0	0	0
8	2	17	0	0	0
8	2	18	0	0	0
8	2	19	0	0	0
8	3	0	0	0	0
8	3	1	0	0	0
8	3	2	0	0	0
8	3	3	0	0	0
8	3	4	0	0	0
8	3	5	0	0	0
8	3	6	0	0	0
8	3	7	0	0	0
8	3	8	0	0	0
8	3	9	0	0	0
8	3	10	0	0	0
8	3	11	0	0	0
8	3	12	0	0	0
8	3	13	0	0	0
8	3	14	0	0	0
8	3	15	0	0	0
8	3	16	0	0	0
8	3	17	0	0	0
8	3	18	0	0	0
8	3	19	0	0	0
9	0	0	0	0	0
9	0	1	0	0	0
9	0	2	0	0	0
9	0	3	0	0	0
9	0	4	0	0	0
9	0	5	0	0	0
9	0	6	0	0	0
9	0	7	0	0	0
9	0	8	0	0	0
9	0	9	0	0	0
9	0	10	0	0	0
9	0	11	0	0	0
9	0	12	0	0	0
9	0	13	0	0	0
9	0	14	0	0	0
9	0	15	0	0	0
9	0	16	0	0	0
9	0	17	0	0	0
9	0	18	0	0	0
9	0	19	0	0	0
9	1	0	0	0	0
9	1	1	0	0	0
9	1	2	0	0	0
9	1	3	0	0	0
9	1	4	0	0	0
9	1	5	0	0	0
9	1	6	0	0	0
9	1	7	0	0	0
9	1	8	0	0	0
9	1	9	0	0	0
9	1	10	0	0	0
9	1	11	0	0	0
9	1	12	0	0	0
9	1	13	0	0	0
9	1	14	0	0	0
9	1	15	0	0	0
9	1	16	0	0	0
9	1	17	0	0	0
9	1	18	0	0	0
9	1	19	0	0	0
9	2	0	0	0	0
9	2	1	0	0	0
9	2	2	0	0	0
9	2	3	0	0	0
9	2	4	0	0	0
9	2	5	0	0	0
9	2	6	0	0	0
9	2	7	0	0	0
9	2	8	0	0	0
9	2	9	0	0	0
9	2	10	0	0	0
9	2	11	0	0	0
9	2	12	0	0	0
9	2	13	0	0	0
9	2	14	0	0	0
9	2	15	0	0	0
9	2	16	0	0	0
9	2	17	0	0	0
9	2	18	0	0	0
9	2	19	0	0	0
9	3	0	0	0	0
9	3	1	0	0	0
9	3	2	0	0	0
9	3	3	0	0	0
9	3	4	0	0	0
9	3	5	0	0	0
9	3	6	0	0	0
9	3	7	0	0	0
9	3	8	0	0	0
9	3	9	0	0	0
9	3	10	0	0	0
9	3	11	0	0	0
9	3	12	0	0	0
9	3	13	0	0	0
9	3	14	0	0	0
9	3	15	0	0	0
9	3	16	0	0	0
9	3	17	0	0	0
9	3	18	0	0	0
9	3	19	0	0	0
10	0	0	0	0	0
10	0	1	0	0	0
10	0	2	0	0	0
10	0	3	0	0	0
10	0	4	0	0	0
10	0	5	0	0	0
10	0	6	0	0	0
10	0	7	0	0	0
10	0	8	0	0	0
10	0	9	0	0	0
10	0	10	0	0	0
10	0	11	0	0	0
10	0	12	0	0	0
10	0	13	0	0	0
10	0	14	0	0	0
10	0	15	0	0	0
10	0	16	0	0	0
10	0	17	0	0	0
10	0	18	0	0	0
10	0	19	0	0	0
10	1	0	0	0	0
10	1	1	0	0	0
10	1	2	0	0	0
10	1	3	0	0	0
10	1	4	0	0	0
10	1	5	0	0	0
10	1	6	0	0	0
10	1	7	0	0	0
10	1	8	0	0	0
10	1	9	0	0	0
10	1	10	0	0	0
10	1	11	0	0	0
10	1	12	0	0	0
10	1	13	0	0	0
10	1	14	0	0	0
10	1	15	0	0	0
10	1	16	0	0	0
10	1	17	0	0	0
10	1	18	0	0	0
10	1	19	0	0	0
10	2	0	0	0	0
10	2	1	0	0	0
10	2	2	0	0	0
10	2	3	0	0	0
10	2	4	0	0	0
10	2	5	0	0	0
10	2	6	0	0	0
10	2	7	0	0	0
10	2	8	0	0	0
10	2	9	0	0	0
10	2	10	0	0	0
10	2	11	0	0	0
10	2	12	0	0	0
10	2	13	0	0	0
10	2	14	0	0	0
10	2	15	0	0	0
10	2	16	0	0	0
10	2	17	0	0	0
10	2	18	0	0	0
10	2	19	0	0	0
10	3	0	0	0	0
10	3	1	0	0	0
10	3	2	0	0	0
10	3	3	0	0	0
10	3	4	0	0	0
10	3	5	0	0	0
10	3	6	0	0	0
10	3	7	0	0	0
10	3	8	0	0	0
10	3	9	0	0	0
10	3	10	0	0	0
10	3	11	0	0	0
10	3	12	0	0	0
10	3	13	0	0	0
10	3	14	0	0	0
10	3	15	0	0	0
10	3	16	0	0	0
10	3	17	0	0	0
10	3	18	0	0	0
10	3	19	0	0	0
11	0	0	0	0	0
11	0	1	0	0	0
11	0	2	0	0	0
11	0	3	0	0	0
11	0	4	0	0	0
11	0	5	0	0	0
11	0	6	0	0	0
11	0	7	0	0	0
11	0	8	0	0	0
11	0	9	0	0	0
11	0	10	0	0	0
11	0	11	0	0	0
11	0	12	0	0	0
11	0	13	0	0	0
11	0	14	0	0	0
11	0	15	0	0	0
11	0	16	0	0	0
11	0	17	0	0	0
11	0	18	0	0	0
11	0	19	0	0	0
11	1	0	0	0	0
11	1	1	0	0	0
11	1	2	0	0	0
11	1	3	0	0	0
11	1	4	0	0	0
11	1	5	0	0	0
11	1	6	0	0	0
11	1	7	0	0	0
11	1	8	0	0	0
11	1	9	0	0	0
11	1	10	0	0	0
11	1	11	0	0	0
11	1	12	0	0	0
11	1	13	0	0	0
11	1	14	0	0	0
11	1	15	0	0	0
11	1	16	0	0	0
11	1	17	0	0	0
11	1	18	0	0	0
11	1	19	0	0	0
11	2	0	0	0	0
11	2	1	0	0	0
11	2	2	0	0	0
11	2	3	0	0	0
11	2	4	0	0	0
11	2	5	0	0	0
11	2	6	0	0	0
11	2	7	0	0	0
11	2	8	0	0	0
11	2	9	0	0	0
11	2	10	0	0	0
11	2	11	0	0	0
11	2	12	0	0	0
11	2	13	0	0	0
11	2	14	0	0	0
11	2	15	0	0	0
11	2	16	0	0	0
11	2	17	0	0	0
11	2	18	0	0	0
11	2	19	0	0	0
11	3	0	0	0	0
11	3	1	0	0	0
11	3	2	0	0	0
11	3	3	0	0	0
11	3	4	0	0	0
11	3	5	0	0	0
11	3	6	0	0	0
11	3	7	0	0	0
11	3	8	0	0	0
11	3	9	0	0	0
11	3	10	0	0	0
11	3	11	0	0	0
11	3	12	0	0	0
11	3	13	0	0	0
11	3	14	0	0	0
11	3	15	0	0	0
11	3	16	0	0	0
11	3	17	0	0	0
11	3	18	0	0	0
11	3	19	0	0	0
12	0	0	81.5084	105	114
12	0	1	83.5364	94	107
12	0	2	107.102	97	106
12	0	3	126.915	133	122
12	0	4	161.937	151	154
12	0	5	213.233	202	191
12	0	6	380.879	383	370
12	0	7	5420.2	5492	5395
12	0	8	380.879	382	401
12	0	9	213.233	199	203
12	0	10	161.937	147	128
12	0	11	126.915	129	144
12	0	12	107.102	101	103
12	0	13	83.5364	81	79
12	0	14	81.5084	87	83
12	0	15	69.9797	84	87
12	0	16	62.7864	61	57
12	0	17	56.9009	55	66
12	0	18	51.9964	52	51
12	0	19	47.8464	48	48
12	1	0	40.553	43	50
12	1	1	39.311	36	41
12	1	2	50.771	47	37
12	1	3	60.726	62	64
12	1	4	77.535	73	70
12	1	5	101.38	103	96
12	1	6	183.26	168	191
12	1	7	2034.9	2003	2004
12	1	8	183.26	187	185
12	1	9	101.38	96	91
12	1	10	77.535	80	87
12	1	11	60.726	51	39
12	1	12	50.771	59	43
12	1	13	39.311	37	39
12	1	14	40.553	32	21
12	1	15	31.34	23	18
12	1	16	27.889	23	19
12	1	17	25.082	32	31
12	1	18	22.74	25	22
12	1	19	20.758	25	29
12	2	0	2467.66	2480	2369
12	2	1	212.475	229	226
12	2	2	118.07	112	104
12	2	3	90.2666	86	83
12	2	4	71.0743	90	97
12	2	5	60.0609	65	52
12	2	6	46.3363	52	61
12	2	7	46.4935	42	39
12	2	8	39.8231	32	38
12	2	9	35.892	35	37
12	2	10	32.6756	35	34
12	2	11	29.9953	46	39
12	2	12	27.7274	33	24
12	2	13	25.7834	32	39
12	2	14	24.0987	21	16
12	2	15	22.6245	25	23
12	2	16	21.3238	20	12
12	2	17	20.1676	20	14
12	2	18	19.1331	24	24
12	2	19	18.202	16	14
12	3	0	2193.26	2179	2231
12	3	1	193.609	232	227
12	3	2	107.411	112	106
12	3	3	82.1631	77	55
12	3	4	64.5523	58	55
12	3	5	54.2231	52	68
12	3	6	42.0954	43	40
12	3	7	43.0692	44	42
12	3	8	34.4092	33	38
12	3	9	30.7908	19	17
12	3	10	27.8465	26	21
12	3	11	25.3903	21	19
12	3	12	23.3114	21	24
12	3	13	21.53	23	19
12	3	14	19.9858	23	23
12	3	15	18.6338	24	27
12	3	16	17.4429	18	16
12	3	17	16.3814	11	9
12	3	18	15.4332	20	16
12	3	19	14.5794	10	12
13	0	0	0	0	0
13	0	1	0	0	0
13	0	2	0	0	0
13	0	3	0	0	0
13	0	4	0	0	0
13	0	5	0	0	0
13	0	6	0	0	0
13	0	7	0	0	0
13	0	8	0	0	0
13	0	9	0	0	0
13	0	10	0	0	0
13	0	11	0	0	0
13	0	12	0	0	0
13	0	13	0	0	0
13	0	14	0	0	0
13	0	15	0	0	0
13	0	16	0	0	0
13	0	17	0	0	0
13	0	18	0	0	0
13	0	19	0	0	0
13	1	0	0	0	0
13	1	1	0	0	0
13	1	2	0	0	0
13	1	3	0	0	0
13	1	4	0	0	0
13	1	5	0	0	0
13	1	6	0	0	0
13	1	7	0	0	0
13	1	8	0	0	0
13	1	9	0	0	0
13	1	10	0	0	0
13	1	11	0	0	0
13	1	12	0	0	0
13	1	13	0	0	0
13	1	14	0	0	0
13	1	15	0	0	0
13	1	16	0	0	0
13	1	17	0	0	0
13	1	18	0	0	0
13	1	19	0	0	0
13	2	0	0	0	0
13	2	1	0	0	0
13	2	2	0	0	0
13	2	3	0	0	0
13	2	4	0	0	0
13	2	5	0	0	0
13	2	6	0	0	0
13	2	7	0	0	0
13	2	8	0	0	0
13	2	9	0	0	0
13	2	10	0	0	0
13	2	11	0	0	0
13	2	12	0	0	0
13	2	13	0	0	0
13	2	14	0	0	0
13	2	15	0	0	0
13	2	16	0	0	0
13	2	17	0	0	0
13	2	18	0	0	0
13	2	19	0	0	0
13	3	0	0	0	0
13	3	1	0	0	0
13	3	2	0	0	0
13	3	3	0	0	0
13	3	4	0	0	0
13	3	5	0	0	0
13	3	6	0	0	0
13	3	7	0	0	0
13	3	8	0	0	0
13	3	9	0	0	0
13	3	10	0	0	0
13	3	11	0	0	0
13	3	12	0	0	0
13	3	13	0	0	0
13	3	14	0	0	0
13	3	15	0	0	0
13	3	16	0	0	0
13	3	17	0	0	0
13	3	18	0	0	0
13	3	19	0	0	0
14	0	0	18.0644	19	17
14	0	1	19.2544	25	29
14	0	2	20.6032	19	20
14	0	3	22.1446	21	24
14	0	4	23.9232	23	27
14	0	5	25.9982	21	27
14	0	6	28.4505	37	23
14	0	7	31.3932	41	36
14	0	8	34.9899	31	29
14	0	9	40.7542	40	51
